LJ15859|بائیس فوجی بہ آسانی دیگر طبقوں میں سرائط کر جاتے ہیں|بائیس فوجی بہ آسانی دیگر طبقوں میں سرائط کر جاتے ہیں
LJ15860|جبکہ دیگر طب کے ایسا نہیں کر سکتے|جبکہ دیگر طب کے ایسا نہیں کر سکتے
LJ15861|فوجیوں کو زمیندار یا سرمایہ دار بننے کے لیے پیسے سے زیادہ اپنے عہدوں سے مدد ملتی ہے|فوجیوں کو زمیندار یا سرمایہ دار بننے کے لیے پیسے سے زیادہ اپنے عہدوں سے مدد ملتی ہے
LJ15862|اس پر تر رہی ہے|اس پر تر رہی ہے
LJ15863|کہ فوج کے روایتی طرز عمل کو باہر سے للکارہ نہیں جا سکتا|کہ فوج کے روایتی طرز عمل کو باہر سے للکارہ نہیں جا سکتا
LJ15864|عالی عہدداروں کا عزت و احترام|عالی عہدداروں کا عزت و احترام
LJ15865|فوج کے سربراہ کی بالا دستی فوجی برادری میں وسائل کی تقسیم اور تمام حاضر ملازمت اور سبکتوش ہونے والے فوجیوں کا تحرم|فوج کے سربراہ کی بالا دستی فوجی برادری میں وسائل کی تقسیم اور تمام حاضر ملازمت اور سبکتوش ہونے والے فوجیوں کا تحرم
LJ15866|حفظ|حفظ
LJ15867|ایسی روایات ہیں جن پر سختی سے عمل کیا جاتا ہے اور دوسرے طبقوں اور عوام کو مجبور کیا جاتا ہے کہ وہ ان روایات کا احترام کریں|ایسی روایات ہیں جن پر سختی سے عمل کیا جاتا ہے اور دوسرے طبقوں اور عوام کو مجبور کیا جاتا ہے کہ وہ ان روایات کا احترام کریں
LJ15868|گزشتہ برسوں میں|گزشتہ برسوں میں
LJ15869|فوج ریاست سماج اور معیشت میں مادی اور ذہنی|فوج ریاست سماج اور معیشت میں مادی اور ذہنی
LJ15870|دونوں طرح سے سرائط کر گئی ہے|دونوں طرح سے سرائط کر گئی ہے
LJ15871|ذہنی سرائط کا مطلب یہ ہے|ذہنی سرائط کا مطلب یہ ہے
LJ15872|کہ فوج نے سیویلین اداروں کے مقابلے میں بہتر ادارے کے طور پر ساکھ بنانے کی کوشش کی ہے اور خود کو واحد منظم ادارے کے طور پر مارکٹ کیا ہے|کہ فوج نے سیویلین اداروں کے مقابلے میں بہتر ادارے کے طور پر ساکھ بنانے کی کوشش کی ہے اور خود کو واحد منظم ادارے کے طور پر مارکٹ کیا ہے
LJ15873|گوکہ فوج کی ساکھ بلوچستان اور سندھ میں بہتر نہیں|گوکہ فوج کی ساکھ بلوچستان اور سندھ میں بہتر نہیں
LJ15874|مگر ملک کے سب سے بڑے صوبے پنجاب میں صورتحال مختلف ہیں|مگر ملک کے سب سے بڑے صوبے پنجاب میں صورتحال مختلف ہیں
LJ15875|اس کے علاوہ زیادہ تر سرکاری تعلیمی اداروں میں|اس کے علاوہ زیادہ تر سرکاری تعلیمی اداروں میں
LJ15876|علاقائی اور بین الاقوامی سیاست کا ایک ہی رخ دکھایا جاتا ہے|علاقائی اور بین الاقوامی سیاست کا ایک ہی رخ دکھایا جاتا ہے
LJ15877|اور ریاست کی سالمیت کو فوجی طاقت سے جڑا جاتا ہے|اور ریاست کی سالمیت کو فوجی طاقت سے جڑا جاتا ہے
LJ15878|اور اس کا سب سے زیادہ فائدہ فوجی برادری کو ہوتا ہے|اور اس کا سب سے زیادہ فائدہ فوجی برادری کو ہوتا ہے
LJ15879|مسلح افواج کے سیاسی مفادات ان کے معاشی فائدوں سے جڑے ہوتے ہیں|مسلح افواج کے سیاسی مفادات ان کے معاشی فائدوں سے جڑے ہوتے ہیں
LJ15880|فوج کے معاشی مفادات کو سیاسی حرمت|فوج کے معاشی مفادات کو سیاسی حرمت
LJ15881|ان سے محفوظ کیا جاتا ہے|ان سے محفوظ کیا جاتا ہے
LJ15882|فوج کی طبعی اور ذہنی بالدستی|فوج کی طبعی اور ذہنی بالدستی
LJ15883|انہی معاشی مفادات کے لیے بڑھائی جاتی ہے|انہی معاشی مفادات کے لیے بڑھائی جاتی ہے
LJ15884|کیونکہ فوج ریاست کی محافظ ہے|کیونکہ فوج ریاست کی محافظ ہے
LJ15885|اس لیے اس کے معاشی مفادات کو شاید ہی کبھی کوئی للکارتا ہو|اس لیے اس کے معاشی مفادات کو شاید ہی کبھی کوئی للکارتا ہو
LJ15886|یعنی چیلنج کرتا ہو|یعنی چیلنج کرتا ہو
LJ15887|حتیٰ کہ مذہبی جماعتیں بھی جو مشرف کے ریاستی اقتدار پر سوال اٹھاتی ہیں|حتیٰ کہ مذہبی جماعتیں بھی جو مشرف کے ریاستی اقتدار پر سوال اٹھاتی ہیں
LJ15888|فوج کے معاشی مفادات پر خاموش رہتی ہیں|فوج کے معاشی مفادات پر خاموش رہتی ہیں
LJ15889|جب جماعت اسلامی کے سربراہ|جب جماعت اسلامی کے سربراہ
LJ15890|قاضی حسین احمد صفوج کی کاروبار|قاضی حسین احمد صفوج کی کاروبار
LJ15891|باری سرگرمیوں کے بارے میں پوچھا گیا تو انہوں نے ان سرگرمیوں کو قوم کی سماجی و معاشی ترقی کا حصہ بتایا|باری سرگرمیوں کے بارے میں پوچھا گیا تو انہوں نے ان سرگرمیوں کو قوم کی سماجی و معاشی ترقی کا حصہ بتایا
LJ15892|ایک اور مذہبی جماعت جمعیت علماء اسلام کے رہنما|ایک اور مذہبی جماعت جمعیت علماء اسلام کے رہنما
LJ15893|مولانا فضل الرحمن فوج کے معاشی مفادات|مولانا فضل الرحمن فوج کے معاشی مفادات
LJ15894|پر کسی حد تک تنقید کرتے ہیں|پر کسی حد تک تنقید کرتے ہیں
LJ15895|ان کے خیال میں سیاست دانوں نے فوج کی مالیاتی خودمختاری روکنے میں کتا ہی کی|ان کے خیال میں سیاست دانوں نے فوج کی مالیاتی خودمختاری روکنے میں کتا ہی کی
LJ15896|تاہم وہ بھی فوج کی کاروباری سرگرمیوں کی سخت مضمت نہیں کرتے اور نہ ہی انہیں روکنے کا کوئی منصوبہ رکھتے ہیں|تاہم وہ بھی فوج کی کاروباری سرگرمیوں کی سخت مضمت نہیں کرتے اور نہ ہی انہیں روکنے کا کوئی منصوبہ رکھتے ہیں
LJ15897|قاضی حسین احمد|قاضی حسین احمد
LJ15898|اور کئی دیگر سیاسی رہنما|اور کئی دیگر سیاسی رہنما
LJ15899|فوج کی سیاسی اور معاشی مفادات کا ربط سمجھنے سے کاسر ہیں|فوج کی سیاسی اور معاشی مفادات کا ربط سمجھنے سے کاسر ہیں
LJ15900|شاید اس کی وجہ یہ ہو|شاید اس کی وجہ یہ ہو
LJ15901|کہ مذہبی جماعت مسلح آج کی نظریاتی ساتھی رہی ہیں|کہ مذہبی جماعت مسلح آج کی نظریاتی ساتھی رہی ہیں
LJ15902|اس کے علاوہ بھی|اس کے علاوہ بھی
LJ15903|پیپلز پارٹی اور نواز لیگ بھی اس ربط کو بہت دیر میں سمجھے|پیپلز پارٹی اور نواز لیگ بھی اس ربط کو بہت دیر میں سمجھے
LJ15904|بینظیر اور نواز شریف دونوں نے پہلے تو فوج کے معاشی مفادات مستحکم کیے اور پھر اس کے منفی نتائج بھگتے|بینظیر اور نواز شریف دونوں نے پہلے تو فوج کے معاشی مفادات مستحکم کیے اور پھر اس کے منفی نتائج بھگتے
LJ15905|بالاخر مئی دو ہزار چھے میں|بالاخر مئی دو ہزار چھے میں
LJ15906|میساق جمہوریت کے ذریعے دونوں رہنما مسلح افواج کی معاشی قوت کم کرنے پر متفق ہو گئے|میساق جمہوریت کے ذریعے دونوں رہنما مسلح افواج کی معاشی قوت کم کرنے پر متفق ہو گئے
LJ15907|فوج کی اندرونی معیشت ایک سنجیدہ مسئلہ ہے کیونکہ یہ تنظیم کی مالی خودمختاری کو ظاہر کرتی ہے|فوج کی اندرونی معیشت ایک سنجیدہ مسئلہ ہے کیونکہ یہ تنظیم کی مالی خودمختاری کو ظاہر کرتی ہے
LJ15908|اور یہ فوج کے سیاسی|اور یہ فوج کے سیاسی
LJ15909|اس رات کو سہارا دیتی ہے|اس رات کو سہارا دیتی ہے
LJ15910|یہ حقیقت|یہ حقیقت
LJ15911|کہ فوج سے وابستہ افراد کی باہمی اخوت وسائل کو بڑھا سکتی ہے|کہ فوج سے وابستہ افراد کی باہمی اخوت وسائل کو بڑھا سکتی ہے
LJ15912|اور وہ تنہا بہت فوائد پیدا کر سکتی ہے|اور وہ تنہا بہت فوائد پیدا کر سکتی ہے
LJ15913|سویلین حکومتوں اور اداروں پر سے اس کے نفسیاتی انحسار کو گھٹا دیں|سویلین حکومتوں اور اداروں پر سے اس کے نفسیاتی انحسار کو گھٹا دیں
LJ15914|دیتی ہے|دیتی ہے
LJ15915|فوج کی اندرونی معیشت ملک کی 69 سال کی تاریخ میں بتدریج ارتکا پذیر ہوتی ہے|فوج کی اندرونی معیشت ملک کی 69 سال کی تاریخ میں بتدریج ارتکا پذیر ہوتی ہے
LJ15916|فوج کی معاشی سلطنت انیس سو چون میں قائم ہوئی اور اسی سال وہ سیاست میں داخل ہوئی|فوج کی معاشی سلطنت انیس سو چون میں قائم ہوئی اور اسی سال وہ سیاست میں داخل ہوئی
LJ15917|لیکن اس میں بڑی توسیر|لیکن اس میں بڑی توسیر
LJ15918|انیس سو ستتر کے بعد ہوئی|انیس سو ستتر کے بعد ہوئی
LJ15919|جب وہ معیشت، سماج اور سیاست میں بڑے منظم طریقے سے نفوز کر گئی|جب وہ معیشت، سماج اور سیاست میں بڑے منظم طریقے سے نفوز کر گئی
LJ15920|فوج کا تجارتی دائرہ عمل مالیاتی اور بینکاری حلقوں اور دوسرے اداروں سمیت تجارت کے نئے دائروں میں پھیلتا ہے|فوج کا تجارتی دائرہ عمل مالیاتی اور بینکاری حلقوں اور دوسرے اداروں سمیت تجارت کے نئے دائروں میں پھیلتا ہے
LJ15921|تارہا|تارہا
LJ15922|فوج کی کاروباری سرگرمیاں|فوج کی کاروباری سرگرمیاں
LJ15923|مختلف شعبوں میں پھیلنے سے نجی شعبے کے اساسوں میں فوج کا حصہ بڑھنے لگا|مختلف شعبوں میں پھیلنے سے نجی شعبے کے اساسوں میں فوج کا حصہ بڑھنے لگا
LJ15924|اور فوج ملک کے معاشی فریقین میں بالا دست ہوتی گئی|اور فوج ملک کے معاشی فریقین میں بالا دست ہوتی گئی
LJ15925|ایسا تین سطحوں پر ہوا|ایسا تین سطحوں پر ہوا
LJ15926|ایک|ایک
LJ15927|من مراگ مراگ مراگ مراگ مراег|من مراگ مراگ مراگ مراگ مراег
LJ15928|برہ راست مداخلت کے ذریعے|برہ راست مداخلت کے ذریعے
LJ15929|دو زیلی اداروں کے ذریعے|دو زیلی اداروں کے ذریعے
LJ15930|دین|دین
LJ15931|فوجی برادری کے انفرادی ارکان کے ذریعے|فوجی برادری کے انفرادی ارکان کے ذریعے
LJ15932|مالیاتی مراعات بانٹتے وقت|مالیاتی مراعات بانٹتے وقت
LJ15933|فوج کے قریبی ساتھیوں کا خاص خیال رکھا جانے لگا|فوج کے قریبی ساتھیوں کا خاص خیال رکھا جانے لگا
LJ15934|واقachel زمان|واقachel زمان
LJ15935|پاکستانی فوج کی معاشی سلطنت بھی|پاکستانی فوج کی معاشی سلطنت بھی
LJ15936|ترکی کی طرح بڑھنے لگی|ترکی کی طرح بڑھنے لگی
LJ15937|ترکی میں بھی عالی فوجی افسروں کو سبقتوش ہونے کے بعد دیگر بڑے اداروں میں عالی انتظامی عہدیسوں پہ جاتے ہیں|ترکی میں بھی عالی فوجی افسروں کو سبقتوش ہونے کے بعد دیگر بڑے اداروں میں عالی انتظامی عہدیسوں پہ جاتے ہیں
LJ15938|وہاں بھی فوج کی ایک انجمر امدار باہمی موجود ہے|وہاں بھی فوج کی ایک انجمر امدار باہمی موجود ہے
LJ15939|موسیقی|موسیقی
LJ15940|جو 1961 میں قائم ہوئی اور سبک دوش ہونے والے افسروں کو مالیاتی فائدے پہنچاتی ہے|جو 1961 میں قائم ہوئی اور سبک دوش ہونے والے افسروں کو مالیاتی فائدے پہنچاتی ہے
LJ15941|بہرحال اس کے منافع میں 1966 میں جنرل اسمے کے انتخاب کے بعد اضافہ ہوا|بہرحال اس کے منافع میں 1966 میں جنرل اسمے کے انتخاب کے بعد اضافہ ہوا
LJ15942|ترکی اور پاکستان دونوں|ترکی اور پاکستان دونوں
LJ15943|ملکوں میں فوج کا سیاسی و معاشی اثر و رسوخ|ملکوں میں فوج کا سیاسی و معاشی اثر و رسوخ
LJ15944|تیزی سے بڑھا اور فوج نے قانونی اور آئینی ہتھکنڈو سے فیصلہ سازی میں اپنے اختیارات بڑھائے|تیزی سے بڑھا اور فوج نے قانونی اور آئینی ہتھکنڈو سے فیصلہ سازی میں اپنے اختیارات بڑھائے
LJ15945|21 صدی کے ابتدائی برسوں میں کوئی ایک ہزار سے زائد حاضر ملازمت اور ریوی|21 صدی کے ابتدائی برسوں میں کوئی ایک ہزار سے زائد حاضر ملازمت اور ریوی
LJ15946|ٹائرڈ افسر مختلف انتظامی عہدوں پر فائز تھے|ٹائرڈ افسر مختلف انتظامی عہدوں پر فائز تھے
LJ15947|اس کے علاوہ کئی ریٹائر فوجی بڑی بڑی سرکاری جامعات یعنی یونیورسٹیز کے سربراہ بنائے گئے|اس کے علاوہ کئی ریٹائر فوجی بڑی بڑی سرکاری جامعات یعنی یونیورسٹیز کے سربراہ بنائے گئے
LJ15948|مشرف کے دور میں|مشرف کے دور میں
LJ15949|فوجی برادری کے لوگ|فوجی برادری کے لوگ
LJ15950|سرکاری اہدوں|سرکاری اہدوں
LJ15951|کے علاوہ شہری اور دیہی علاقوں میں زمینوں کی خرید و فروخت میں بھی بڑے پیمانے پر ملوث ہوئے|کے علاوہ شہری اور دیہی علاقوں میں زمینوں کی خرید و فروخت میں بھی بڑے پیمانے پر ملوث ہوئے
LJ15952|11 ستمبر سندو ہزار ایک کے بعد|11 ستمبر سندو ہزار ایک کے بعد
LJ15953|ان سرگرمیوں میں اور اضافہ ہوا اور ہر قسم کی تنقید کو نظرانداز کر دیا گیا|ان سرگرمیوں میں اور اضافہ ہوا اور ہر قسم کی تنقید کو نظرانداز کر دیا گیا
LJ15954|یہ بات اور زیادہ اہم ہے کہ فوج|یہ بات اور زیادہ اہم ہے کہ فوج
LJ15955|اپنے تجارتی مفادات کی بہت زیادہ محافظ رہی ہے|اپنے تجارتی مفادات کی بہت زیادہ محافظ رہی ہے
LJ15956|مسلح افواج اور دفاعی اداروں کے ریٹائر ملازمین نے اپنی معاشی سرگرمیوں پر تمام تنقیدوں کی حمد شکنی کے لیے آپس میں شرک کرتی|مسلح افواج اور دفاعی اداروں کے ریٹائر ملازمین نے اپنی معاشی سرگرمیوں پر تمام تنقیدوں کی حمد شکنی کے لیے آپس میں شرک کرتی
LJ15957|کر لی|کر لی
LJ15958|فوج کی حیثیت ایک غالب معاشی عامل کے طور پر تنظیم کے ایک آزاد طبقے کی شکل میں ارتقاء کا نتیجہ ہے|فوج کی حیثیت ایک غالب معاشی عامل کے طور پر تنظیم کے ایک آزاد طبقے کی شکل میں ارتقاء کا نتیجہ ہے
LJ15959|جو اس کے مفادات کی پوری طرح حفاظت کرتی ہے|جو اس کے مفادات کی پوری طرح حفاظت کرتی ہے
LJ15960|گذہ لکھے جب ان الاست JS8 treated سنسous|گذہ لکھے جب ان الاست js8 treated سنسous
LJ15961|فوجی اخوت ایک الہدہ طریقہ ہے جو ریاست اور اس کے وسائل کے کنٹرول میں اپنے مفادات کو مستحکم رکھتی ہے۔|فوجی اخوت ایک الہدہ طریقہ ہے جو ریاست اور اس کے وسائل کے کنٹرول میں اپنے مفادات کو مستحکم رکھتی ہے۔
LJ15962|مزید براں اس نے اپنی طاقت کو ایک ادارتی شکل دے دی ہے اور پالیسی کے نفاظ کے لیے ایک معمولی پرزے کی برائی|مزید براں اس نے اپنی طاقت کو ایک ادارتی شکل دے دی ہے اور پالیسی کے نفاظ کے لیے ایک معمولی پرزے کی برائی
LJ15963|بجائے دوسرے غالب طبقات کے ساتھ طاقت میں ایک آزاد عامل بن گئی ہے|بجائے دوسرے غالب طبقات کے ساتھ طاقت میں ایک آزاد عامل بن گئی ہے
LJ15964|جیسا کہ اس باب میں بیان کیا جا چکا ہے وسائل اور مواقع کی دوبارہ تقسیم صرف فوج تک محدود نہیں تھی|جیسا کہ اس باب میں بیان کیا جا چکا ہے وسائل اور مواقع کی دوبارہ تقسیم صرف فوج تک محدود نہیں تھی
LJ15965|یہ|یہ
LJ15966|یہاں ری ڈسٹیبیوشن کا ترجمہ دوبارہ تقسیم کیا ہوا ہے۔|یہاں ری ڈسٹیبیوشن کا ترجمہ دوبارہ تقسیم کیا ہوا ہے۔
LJ15967|خیر|خیر
LJ15968|چلتے ہیں آگے|چلتے ہیں آگے
LJ15969|وسائل اور مواقع کی دوبارہ تقسیم|وسائل اور مواقع کی دوبارہ تقسیم
LJ15970|صرف فوج تک محدود نہیں تھی بلکہ اس میں فوج کے متوسلین بھی شامل تھے|صرف فوج تک محدود نہیں تھی بلکہ اس میں فوج کے متوسلین بھی شامل تھے
LJ15971|پاکستان میں سیاسی کارکنان اور دوسرے غالب طبقات|پاکستان میں سیاسی کارکنان اور دوسرے غالب طبقات
LJ15972|جیسے سویل اشرافیہ اور کاروباری تنظیم کار|جیسے سویل اشرافیہ اور کاروباری تنظیم کار
LJ15973|فوجی اخوت کے ساتھ شراکت میں بندے ہوئے ہیں|فوجی اخوت کے ساتھ شراکت میں بندے ہوئے ہیں
LJ15974|یہ ملک میں جمہوریت کی مضبوطی کے لیے نقصان دے ہیں|یہ ملک میں جمہوریت کی مضبوطی کے لیے نقصان دے ہیں
LJ15975|موسیقی|موسیقی
LJ15976|سیاسی لوگوں کو بطور خاص کسی وقت بھی جب اسے فوج کے حکم پر اس طرف سے محسوس ہوتا ہے|سیاسی لوگوں کو بطور خاص کسی وقت بھی جب اسے فوج کے حکم پر اس طرف سے محسوس ہوتا ہے
LJ15977|تو اسے طاقت سے باہر نکال دیا جاتا ہے|تو اسے طاقت سے باہر نکال دیا جاتا ہے
LJ15978|بدقسمتی سے سیاسی قیادت سینئر جنرلوں کے ساتھ گفت و شنید جاری رکھتی ہے|بدقسمتی سے سیاسی قیادت سینئر جنرلوں کے ساتھ گفت و شنید جاری رکھتی ہے
LJ15979|ہے|ہے
LJ15980|اور اس کے نتیجے میں فوج کی تقسیم کرو اور حکومت کرو کی پالیسی خود کو ملفوف رکھتی ہے|اور اس کے نتیجے میں فوج کی تقسیم کرو اور حکومت کرو کی پالیسی خود کو ملفوف رکھتی ہے
LJ15981|اب یہاں پہ ایک کامنٹ ہے میرا|اب یہاں پہ ایک کامنٹ ہے میرا
LJ15982|کہ آپ دیکھیں کہ پاکستان میں اس وقت تعلیم کا حال یہ ہے|کہ آپ دیکھیں کہ پاکستان میں اس وقت تعلیم کا حال یہ ہے
LJ15983|کہ بی اے پاس لوگ چڑیا کو چوٹے ہیں|کہ بی اے پاس لوگ چڑیا کو چوٹے ہیں
LJ15984|بولتے ہیں|بولتے ہیں
LJ15985|کیجئے|کیجئے
LJ15986|اور اس کتاب کا جو ترجمہ کیا جا رہا ہے|اور اس کتاب کا جو ترجمہ کیا جا رہا ہے
LJ15987|یہ انگریزی میں ہی رہتی تو بہتر تھا کیونکہ اردو پڑھنے والے بھی اس کو سمجھ تو سکتے نہیں ہیں مجھے بھی عادہ اس فکرے کی کوئی سمجھ|یہ انگریزی میں ہی رہتی تو بہتر تھا کیونکہ اردو پڑھنے والے بھی اس کو سمجھ تو سکتے نہیں ہیں مجھے بھی عادہ اس فکرے کی کوئی سمجھ
LJ15988|نہیں آئی کہ یہ کیا کرنا چاہتے ہیں کیا کہنا چاہتے ہیں|نہیں آئی کہ یہ کیا کرنا چاہتے ہیں کیا کہنا چاہتے ہیں
LJ15989|ترجمہ کار صاحب|ترجمہ کار صاحب
LJ15990|میری بھی اردو مادری زبان نہیں ہے یار آپ ہم لوگوں کے اوپر رحم کریں آپ قوم کو دیکھیں آپ قوم کے بچوں کا تعلیمی میار دیکھیں اس حساب سے آپ کتابیں لے|میری بھی اردو مادری زبان نہیں ہے یار آپ ہم لوگوں کے اوپر رحم کریں آپ قوم کو دیکھیں آپ قوم کے بچوں کا تعلیمی میار دیکھیں اس حساب سے آپ کتابیں لے
LJ15991|کہ آگے لوگوں کو سمجھ آئے|کہ آگے لوگوں کو سمجھ آئے
LJ15992|تیگر|تیگر
LJ15993|تو یہ آپ نے غالب کے خطوط لکھے ہوئے یہاں پہ جہاں کسی کو 50% لوگوں کو تو سمجھ ہی نہیں آئے گی کہ یہ ہے کیا|تو یہ آپ نے غالب کے خطوط لکھے ہوئے یہاں پہ جہاں کسی کو 50% لوگوں کو تو سمجھ ہی نہیں آئے گی کہ یہ ہے کیا
LJ15994|کو رحم کرو ہمارے اوپر|کو رحم کرو ہمارے اوپر
LJ15995|آگے چلتے ہیں|آگے چلتے ہیں
LJ15996|بہرحال|بہرحال
LJ15997|یہ بات محسوس نہیں کی جاتی کہ سیول اور فوج کے رشتوں کا عدم توازن ایک سختیاتی مسئلہ ہے جو فوجی معیشت اور سیاسی مفادات کے درمیان مشکل رشتوں کی تک ہے۔|یہ بات محسوس نہیں کی جاتی کہ سیول اور فوج کے رشتوں کا عدم توازن ایک سختیاتی مسئلہ ہے جو فوجی معیشت اور سیاسی مفادات کے درمیان مشکل رشتوں کی تک ہے۔
LJ15998|تفہیم سے پیدا ہوتا ہے|تفہیم سے پیدا ہوتا ہے
LJ15999|مختصر یہ|مختصر یہ
LJ16000|کہ ملک کا سماجی اور سیاسی نظام بدستور مطلق الانانیت پر مبنی ہے اور حکمران تب کے فوج کو ذاتی معاشی اور سیاسی مفادات کے لیے استعمال کرنے سے دریغ نہیں کرتے|کہ ملک کا سماجی اور سیاسی نظام بدستور مطلق الانانیت پر مبنی ہے اور حکمران تب کے فوج کو ذاتی معاشی اور سیاسی مفادات کے لیے استعمال کرنے سے دریغ نہیں کرتے
LJ16001|اس طرح|اس طرح
LJ16002|شرا شرافیہ|شرا شرافیہ
LJ16003|بدستور مسلح آفواج کو مضبوط کرتی ہے|بدستور مسلح آفواج کو مضبوط کرتی ہے
LJ16004|جس سے فوجی برادری خود ایک طبقے کی شکل میں مزید مستحکم ہوتی ہے|جس سے فوجی برادری خود ایک طبقے کی شکل میں مزید مستحکم ہوتی ہے
LJ16005|تیسرا باب ختم ہوا|تیسرا باب ختم ہوا
LJ16006|انتہا گھڑی ساز|انتہا گھڑی ساز
LJ16007|اس پیچر دارکنز|اس پیچر دارکنز
LJ16008|مترجم اور ایڈیٹر|مترجم اور ایڈیٹر
LJ16009|لسان انڈیا|لسان انڈیا
LJ16010|مصنف کا تعارف|مصنف کا تعارف
LJ16011|ریچرڈ آرکنز 1941 میں نیتے|ریچرڈ آرکنز 1941 میں نیتے
LJ16012|رو بی مپیدہ ہوئے|رو بی مپیدہ ہوئے
LJ16013|آپ نے آکسفرڈ میں تعلیم حاصل کی|آپ نے آکسفرڈ میں تعلیم حاصل کی
LJ16014|گریجوئیشن کے بعد نوبیل انامی آفتہ ماہر خلقی آگ|گریجوئیشن کے بعد نوبیل انامی آفتہ ماہر خلقی آگ
LJ16015|یا اتالجس|یا اتالجس
LJ16016|نیکو|نیکو
LJ16017|ٹن برگن کے پاس اپنی ڈاکٹریٹ پر کام کرنے کے غیر|ٹن برگن کے پاس اپنی ڈاکٹریٹ پر کام کرنے کے غیر
LJ16018|سے آکسفرڈ میں ہی رہے|سے آکسفرڈ میں ہی رہے
LJ16019|انیس سو سڑھ سٹھ سے انیس سو انہتر تک وہ یونیورسٹی آف کیلیفورنیا برکلی میں علم حیوانات کے معاون پروفیسر رہے|انیس سو سڑھ سٹھ سے انیس سو انہتر تک وہ یونیورسٹی آف کیلیفورنیا برکلی میں علم حیوانات کے معاون پروفیسر رہے
LJ16020|انیس سو ستر میں آپ آکسفرڈ میں علم حیوانات کے لیکچرر|انیس سو ستر میں آپ آکسفرڈ میں علم حیوانات کے لیکچرر
LJ16021|نیز نیو کالی|نیز نیو کالی
LJ16022|کے فیلو مقرر ہوئے|کے فیلو مقرر ہوئے
LJ16023|انیس سو پچانوے میں|انیس سو پچانوے میں
LJ16024|آپ کی تقرری آکسفرڈ یونیورسٹی کے پبلک انڈرسٹیننگ آف سائنس کے چارلز مونیے کے طور پر ہوئی|آپ کی تقرری آکسفرڈ یونیورسٹی کے پبلک انڈرسٹیننگ آف سائنس کے چارلز مونیے کے طور پر ہوئی
LJ16025|ریچرڈ ڈاکنز کی پہلی کتاب دی سیلفش جینز انیس سو چیتر دوسرا آڈیشن انیس سو|ریچرڈ ڈاکنز کی پہلی کتاب دی سیلفش جینز انیس سو چیتر دوسرا آڈیشن انیس سو
LJ16026|نانمی|نانمی
LJ16027|اپنی اشارت کے فوراں بعد|اپنی اشارت کے فوراں بعد
LJ16028|بین الاقوامی بیس سیلر بن گئی اور تمام بڑی زبانوں میں اس کے تراجم شائع ہوئے|بین الاقوامی بیس سیلر بن گئی اور تمام بڑی زبانوں میں اس کے تراجم شائع ہوئے
LJ16029|اسی سلسلے کی دوسری کتاب The Extended Phenotype 1982 میں منظر عام پر آئی|اسی سلسلے کی دوسری کتاب the extended phenotype 1982 میں منظر عام پر آئی
LJ16030|اپنی|اپنی
LJ16031|دیگر بیس سیلر کتابوں میں تی بلائنڈ واتچ میکر 1986|دیگر بیس سیلر کتابوں میں تی بلائنڈ واتچ میکر 1986
LJ16032|ریور آٹ اف ایڈن اونی سو پچانوے|ریور آٹ اف ایڈن اونی سو پچانوے
LJ16033|موسیقی|موسیقی
LJ16034|انویویم درینبو پینگوین انیسوڈینانوے نیز|انویویم درینبو پینگوین انیسوڈینانوے نیز
LJ16035|موسیقی|موسیقی
LJ16036|سیسٹر سیل 2004 شامل ہے|سیسٹر سیل 2004 شامل ہے
LJ16037|ڈی بلائنڈ واش میکر کے لیے رچارڈ ڈاکنز کو انیس سو ستاسی میں رائل سوسائٹی کے لٹریری ایوارڈ|ڈی بلائنڈ واش میکر کے لیے رچارڈ ڈاکنز کو انیس سو ستاسی میں رائل سوسائٹی کے لٹریری ایوارڈ
LJ16038|اور لائس انجلس ٹائمز کے لٹریری پرائز سے سرفراز کیا گیا|اور لائس انجلس ٹائمز کے لٹریری پرائز سے سرفراز کیا گیا
LJ16039|اس کتاب کی ٹیلی ویژن فلم کو جسے ہورائزن سیریز میں دکھایا گیا تھا|اس کتاب کی ٹیلی ویژن فلم کو جسے ہورائزن سیریز میں دکھایا گیا تھا
LJ16040|انیس سو ستاسی کے بہترین سائنس پروگرام کے لیے|انیس سو ستاسی کے بہترین سائنس پروگرام کے لیے
LJ16041|سائی ٹیک پرائس سے نوازہ گیا|سائی ٹیک پرائس سے نوازہ گیا
LJ16042|آپ کو عوام میں سائنس کا فہم پیدا کرنے کے لیے|آپ کو عوام میں سائنس کا فہم پیدا کرنے کے لیے
LJ16043|زولوجی سسائیٹی افلی|زولوجی سسائیٹی افلی
LJ16044|لندن کی جانب سے انیس سو|لندن کی جانب سے انیس سو
LJ16045|انانوے کے سلور میڈل،|انانوے کے سلور میڈل،
LJ16046|اور رائل سوسائٹی کی طرف سے 1990 میں مائیکل فیرڈے ایوارڈ سے بھی نوازا گیا|اور رائل سوسائٹی کی طرف سے 1990 میں مائیکل فیرڈے ایوارڈ سے بھی نوازا گیا
LJ16047|انیس سو چورانوے میں آپ کو ہیومن سائنس کے لیے ناکایامہ پرائز اور انیس سو پچانوے میں|انیس سو چورانوے میں آپ کو ہیومن سائنس کے لیے ناکایامہ پرائز اور انیس سو پچانوے میں
